"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.064636689E1;-4.453215301E-1;1.436520964E-1;9.718064308E0
5.065131089E1;-4.309563041E-1;1.197100878E-1;9.777919769E0
5.065625589E1;-4.285621047E-1;1.125274822E-1;9.832986832E0
5.066120089E1;-4.141969085E-1;5.267243832E-2;9.888052940E0
5.066614589E1;-4.165911078E-1;2.394201607E-2;9.962273598E0
5.067109089E1;-4.046200812E-1;1.675941236E-2;1.000058079E1
5.067603589E1;-4.118026793E-1;-4.788403399E-3;1.006522369E1
5.068097989E1;-3.950432837E-1;-4.548983276E-2;1.014423275E1
5.068592489E1;-4.046200812E-1;-6.943184882E-2;1.018014526E1
5.069074789E1;-4.022258818E-1;-9.337386489E-2;1.023760605E1
5.069581489E1;-3.998316824E-1;-1.029506698E-1;1.026394272E1
5.070075989E1;-4.118026793E-1;-9.576806426E-2;1.027112484E1
5.070570489E1;-4.213795066E-1;-8.379705995E-2;1.025915432E1
5.071062750E1;-4.309563041E-1;-7.661445439E-2;1.026154804E1
5.071556970E1;-4.596867263E-1;-6.943184882E-2;1.023281765E1
5.072051470E1;-4.860229492E-1;-7.422025502E-2;1.015620327E1
5.072545970E1;-5.027823448E-1;-6.943184882E-2;1.012268448E1
5.073040470E1;-4.932055473E-1;-8.140286058E-2;1.005325317E1
5.073534970E1;-4.860229492E-1;-7.661445439E-2;9.945513725E0
5.074029370E1;-4.860229492E-1;-4.309562966E-2;9.919178009E0
5.074523870E1;-4.620809257E-1;-3.591302410E-2;9.868899345E0
5.075018370E1;-4.596867263E-1;1.436521020E-2;9.816226959E0
5.075512870E1;-4.572925270E-1;4.309562966E-2;9.765948296E0
5.076007370E1;-4.405331016E-1;7.422025502E-2;9.732429504E0
5.076501870E1;-4.141969085E-1;1.149216816E-1;9.682151794E0
5.076996270E1;-4.118026793E-1;1.484405100E-1;9.639056206E0
5.077490770E1;-3.974374831E-1;1.340752989E-1;9.605537415E0
5.077985270E1;-4.165911078E-1;1.580173075E-1;9.579200745E0
5.078479770E1;-3.998316824E-1;1.651999205E-1;9.572018623E0
5.078974270E1;-4.189853072E-1;1.556231081E-1;9.550470352E0
5.079468770E1;-4.309563041E-1;1.651999205E-1;9.548076630E0
5.079963170E1;-4.548983276E-1;1.340752989E-1;9.562441826E0
5.080457670E1;-4.884171486E-1;1.077390760E-1;9.581595421E0
5.080952170E1;-4.979939461E-1;8.619125932E-2;9.605537415E0
5.081446670E1;-5.219359994E-1;5.506663769E-2;9.655815125E0
5.081941170E1;-5.315127969E-1;1.675941236E-2;9.722852707E0
5.082435670E1;-5.363011956E-1;-3.351882473E-2;9.785101891E0
5.082930070E1;-5.315127969E-1;-4.070143029E-2;9.854534149E0
5.083424320E1;-5.195417404E-1;-5.746084079E-2;9.911994934E0
5.083918820E1;-5.195417404E-1;-9.576806426E-2;9.967061996E0
5.084412385E1;-5.147533417E-1;-1.149216816E-1;9.983820915E0
5.084906885E1;-5.219359994E-1;-1.029506698E-1;1.003409958E1
5.085401385E1;-5.243301988E-1;-1.053448766E-1;1.004128170E1
5.085895785E1;-5.386953950E-1;-9.337386489E-2;1.006761837E1
5.086390285E1;-5.315127969E-1;-8.140286058E-2;1.005085850E1
5.086884785E1;-5.482721925E-1;-8.858546615E-2;1.004607010E1
5.087379285E1;-5.410895944E-1;-7.422025502E-2;1.004367638E1
5.087872596E1;-5.339069963E-1;-8.379705995E-2;1.001973438E1
5.088366950E1;-5.410895944E-1;-8.379705995E-2;1.001015759E1
5.088861350E1;-5.243301988E-1;-5.985504389E-2;9.981427193E0
5.089353620E1;-5.171475410E-1;-5.985504389E-2;9.959878922E0
5.089847808E1;-4.908113480E-1;-5.267243832E-2;9.895236015E0
5.090341973E1;-4.596867263E-1;1.197100803E-2;9.856928825E0
5.090836473E1;-4.644751251E-1;3.351882473E-2;9.742006302E0
5.091330973E1;-4.644751251E-1;6.224924326E-2;9.670180321E0
5.091825373E1;-4.572925270E-1;4.548983276E-2;9.595960617E0
5.092319873E1;-4.572925270E-1;5.746084079E-2;9.526528358E0
5.092814373E1;-4.596867263E-1;5.746084079E-2;9.464279175E0
5.093308873E1;-4.716577232E-1;5.506663769E-2;9.430760384E0
5.093803373E1;-4.955997467E-1;4.070143029E-2;9.416395187E0
5.094297873E1;-4.955997467E-1;4.070143029E-2;9.437943459E0
5.094792273E1;-4.955997467E-1;1.197100803E-2;9.485827446E0
5.095286773E1;-5.147533417E-1;2.633621916E-2;9.579200745E0
5.095781273E1;-5.219359994E-1;1.915361360E-2;9.674968719E0
5.096275773E1;-5.099649429E-1;-4.788403399E-3;9.789890289E0
5.096770273E1;-5.123591423E-1;-3.112462163E-2;9.933543205E0
5.097264773E1;-5.051765442E-1;-5.027823523E-2;1.005085850E1
5.097759273E1;-4.955997467E-1;-8.379705995E-2;1.015859795E1
5.098253673E1;-4.740519226E-1;-1.125274822E-1;1.026154804E1
5.098748173E1;-4.740519226E-1;-1.316810995E-1;1.035013390E1
5.099242673E1;-4.429273009E-1;-1.340752989E-1;1.040280628E1
5.099737173E1;-4.309563041E-1;-1.340752989E-1;1.040998936E1
5.100231673E1;-4.261679053E-1;-1.221042871E-1;1.036928749E1
5.100726173E1;-4.381389022E-1;-1.244984865E-1;1.027112484E1
5.101220573E1;-4.357447028E-1;-1.101332754E-1;1.016578007E1
5.101715073E1;-4.477157295E-1;-9.816227108E-2;1.005564690E1
5.102207827E1;-4.740519226E-1;-5.267243832E-2;9.919178009E0
5.102702327E1;-4.932055473E-1;-3.112462163E-2;9.792284966E0
5.103196827E1;-5.315127969E-1;-1.675941236E-2;9.686940193E0
5.103691327E1;-5.267243981E-1;1.197100803E-2;9.562441826E0
5.104185727E1;-5.458779931E-1;3.351882473E-2;9.504981041E0
5.104680227E1;-5.506663918E-1;4.788403213E-2;9.452308655E0
5.105174727E1;-5.339069963E-1;5.027823523E-2;9.440337181E0
5.105669227E1;-4.932055473E-1;9.097966552E-2;9.469067574E0
5.106162254E1;-4.764461517E-1;9.576806426E-2;9.543288231E0
5.106656754E1;-4.572925270E-1;1.005564705E-1;9.557653427E0
5.107151154E1;-4.357447028E-1;9.576806426E-2;9.622296333E0
5.107645654E1;-4.285621047E-1;1.029506698E-1;9.713275909E0
5.108140154E1;-3.974374831E-1;1.173158810E-1;9.758766174E0
5.108634654E1;-3.615244627E-1;1.197100878E-1;9.816226959E0
5.109129154E1;-3.878606856E-1;1.125274822E-1;9.847352028E0
5.109623654E1;-3.830722570E-1;8.858546615E-2;9.859322548E0
5.110118054E1;-3.926490843E-1;1.029506698E-1;9.854534149E0
5.110612554E1;-3.926490843E-1;6.224924326E-2;9.835380554E0
5.111107054E1;-4.213795066E-1;5.267243832E-2;9.825803757E0
5.111601554E1;-4.429273009E-1;2.873042040E-2;9.835380554E0
5.112096054E1;-4.692635238E-1;7.182605099E-3;9.830592155E0
5.112590554E1;-4.979939461E-1;-1.675941236E-2;9.825803757E0
5.113084954E1;-5.147533417E-1;-7.182604820E-2;9.854534149E0
5.113579454E1;-5.315127969E-1;-9.337386489E-2;9.885659218E0
5.114073954E1;-5.363011956E-1;-1.197100878E-1;9.907206535E0
5.114568454E1;-5.386953950E-1;-1.699883193E-1;9.959878922E0
5.115062954E1;-5.578489900E-1;-1.867477298E-1;1.000776291E1
5.115557454E1;-5.315127969E-1;-1.843535304E-1;1.005804157E1
5.116051854E1;-5.123591423E-1;-1.771709323E-1;1.010353088E1
5.116546354E1;-4.620809257E-1;-1.604115069E-1;1.014423275E1
5.117040854E1;-4.596867263E-1;-1.244984865E-1;1.016578007E1
5.117535354E1;-4.525041282E-1;-7.900865376E-2;1.013704967E1
5.118029854E1;-4.429273009E-1;-5.506663769E-2;1.008916569E1
5.118524354E1;-4.405331016E-1;-2.394201607E-2;9.993397713E0
5.119018754E1;-4.405331016E-1;2.873042040E-2;9.876082420E0
5.119513254E1;-4.213795066E-1;3.112462163E-2;9.744400978E0
5.120007754E1;-4.261679053E-1;5.746084079E-2;9.624691010E0
5.120502254E1;-4.381389022E-1;7.661445439E-2;9.514557838E0
5.120996492E1;-4.381389022E-1;6.943184882E-2;9.433155060E0
5.121490992E1;-4.548983276E-1;9.097966552E-2;9.399636269E0
5.121985492E1;-4.525041282E-1;8.379705995E-2;9.404424667E0
5.122479993E1;-4.644751251E-1;7.661445439E-2;9.414001465E0
5.122974493E1;-4.692635238E-1;6.943184882E-2;9.464279175E0
5.123468892E1;-4.764461517E-1;2.394201607E-2;9.531316757E0
5.123963392E1;-4.525041282E-1;2.633621916E-2;9.598354340E0
5.124457893E1;-4.405331016E-1;7.182605099E-3;9.691728592E0
5.124952393E1;-4.357447028E-1;-4.788403399E-3;9.823410034E0
5.125446735E1;-4.644751251E-1;-4.548983276E-2;9.955090523E0
5.125941235E1;-4.644751251E-1;-6.464344263E-2;1.002691650E1
5.126435635E1;-4.453215301E-1;-1.101332754E-1;1.011550236E1
5.126930135E1;-4.548983276E-1;-1.532289088E-1;1.017535686E1
5.127424635E1;-4.692635238E-1;-1.484405100E-1;1.020887566E1
5.127919135E1;-4.764461517E-1;-1.747767180E-1;1.022802925E1
5.128413635E1;-4.908113480E-1;-1.843535304E-1;1.022563553E1
5.128908135E1;-4.932055473E-1;-1.771709323E-1;1.022324085E1
5.129402635E1;-5.171475410E-1;-1.675941199E-1;1.020648193E1
5.129897035E1;-5.075707436E-1;-1.651999205E-1;1.017535686E1
5.130391535E1;-5.003881454E-1;-1.604115069E-1;1.012747288E1
5.130886035E1;-4.908113480E-1;-1.412578970E-1;1.010113716E1
5.131380535E1;-4.692635238E-1;-1.268926859E-1;1.006043530E1
5.131875035E1;-4.716577232E-1;-7.900865376E-2;1.000536919E1
5.132369535E1;-4.572925270E-1;-4.070143029E-2;9.935936928E0
5.132863269E1;-4.596867263E-1;-2.394201607E-2;9.876082420E0
5.133356439E1;-4.572925270E-1;-1.436521020E-2;9.806650162E0
5.133850939E1;-4.501099288E-1;-2.394201700E-3;9.732429504E0
5.134345439E1;-4.261679053E-1;2.394201607E-2;9.686940193E0
5.134839939E1;-4.165911078E-1;3.351882473E-2;9.679757118E0
5.135334439E1;-4.070142806E-1;6.703764945E-2;9.662998199E0
5.135824939E1;-3.567360640E-1;9.097966552E-2;9.658209801E0
5.136319439E1;-3.591302633E-1;1.029506698E-1;9.665391922E0
5.136813939E1;-3.471592367E-1;9.337386489E-2;9.694122314E0
5.137308439E1;-3.399766386E-1;9.097966552E-2;9.708487511E0
5.137802939E1;-3.375824392E-1;7.900865376E-2;9.749189377E0
5.138297439E1;-3.782838583E-1;5.506663769E-2;9.797073364E0
5.138791839E1;-3.950432837E-1;3.351882473E-2;9.852140427E0
5.139286339E1;-4.118026793E-1;1.675941236E-2;9.866505623E0
5.139780839E1;-4.309563041E-1;0.000000000E0;9.911994934E0
5.140275339E1;-4.381389022E-1;0.000000000E0;9.969455719E0
5.140769839E1;-4.309563041E-1;-4.070143029E-2;1.005085850E1
5.141264339E1;-4.405331016E-1;-4.788403213E-2;1.011071396E1
5.141758739E1;-4.405331016E-1;-6.464344263E-2;1.017535686E1
5.142253239E1;-4.596867263E-1;-4.548983276E-2;1.023760605E1
5.142747739E1;-4.668693244E-1;-5.506663769E-2;1.025197124E1
5.143242239E1;-4.955997467E-1;-6.943184882E-2;1.027591324E1
5.143736739E1;-5.219359994E-1;-5.746084079E-2;1.027112484E1
5.144231239E1;-4.979939461E-1;-5.267243832E-2;1.023760605E1
5.144725639E1;-5.003881454E-1;-3.591302410E-2;1.022802925E1
5.145220139E1;-4.860229492E-1;-1.436521020E-2;1.017535686E1
5.145714639E1;-4.836287498E-1;-1.915361360E-2;1.009634876E1
5.146209139E1;-4.836287498E-1;-2.394201700E-3;1.001255131E1
5.146703489E1;-4.932055473E-1;4.788403399E-3;9.902418137E0
5.147197989E1;-5.099649429E-1;1.675941236E-2;9.816226959E0
5.147692389E1;-5.099649429E-1;3.112462163E-2;9.742006302E0
5.148186889E1;-5.027823448E-1;2.154781483E-2;9.691728592E0
5.148681389E1;-5.099649429E-1;3.351882473E-2;9.655815125E0
5.149175889E1;-5.267243981E-1;1.915361360E-2;9.686940193E0
5.149670389E1;-5.219359994E-1;3.112462163E-2;9.686940193E0
5.150164889E1;-5.315127969E-1;2.873042040E-2;9.737217903E0
5.150659289E1;-5.291185975E-1;3.112462163E-2;9.799467087E0
5.151153789E1;-4.932055473E-1;2.154781483E-2;9.895236015E0
5.151648289E1;-5.099649429E-1;-1.436521020E-2;9.974244118E0
5.152142789E1;-5.003881454E-1;-2.873042040E-2;1.004367638E1
5.152636750E1;-4.668693244E-1;-3.830722719E-2;1.011310768E1
5.153131250E1;-4.477157295E-1;-4.548983276E-2;1.013704967E1
5.153625650E1;-4.525041282E-1;-5.027823523E-2;1.016817474E1
5.154120150E1;-4.548983276E-1;-6.224924326E-2;1.015859795E1
5.154614650E1;-4.453215301E-1;-6.224924326E-2;1.013944435E1
5.155109150E1;-4.381389022E-1;-7.182604820E-2;1.008437729E1
5.155603650E1;-4.237737060E-1;-6.224924326E-2;1.000776291E1
5.156098150E1;-4.405331016E-1;-4.070143029E-2;9.962273598E0
5.156592550E1;-4.333505034E-1;-2.633621916E-2;9.900024414E0
5.157087050E1;-4.357447028E-1;-4.788403399E-3;9.854534149E0
5.157581550E1;-4.620809257E-1;1.197100803E-2;9.785101891E0
5.158076050E1;-4.572925270E-1;-3.112462163E-2;9.753977776E0
5.158568839E1;-4.453215301E-1;9.576806799E-3;9.694122314E0
5.159063339E1;-4.309563041E-1;2.394201700E-3;9.679757118E0
5.159557739E1;-4.070142806E-1;1.675941236E-2;9.682151794E0
5.160052112E1;-4.141969085E-1;4.788403399E-3;9.684545517E0
5.160546612E1;-4.525041282E-1;4.788403399E-3;9.686940193E0
5.161041112E1;-4.548983276E-1;1.197100803E-2;9.703699112E0
5.161535612E1;-4.620809257E-1;7.182605099E-3;9.732429504E0
5.162030112E1;-4.213795066E-1;2.154781483E-2;9.768342972E0
5.162524512E1;-4.118026793E-1;4.309562966E-2;9.794678688E0
5.163019012E1;-4.213795066E-1;4.309562966E-2;9.828198433E0
5.163513512E1;-4.022258818E-1;5.746084079E-2;9.868899345E0
5.164008012E1;-4.118026793E-1;5.746084079E-2;9.868899345E0
5.164502512E1;-4.237737060E-1;3.351882473E-2;9.897629738E0
5.164995439E1;-4.548983276E-1;0.000000000E0;9.902418137E0
5.165489839E1;-4.932055473E-1;-1.436521020E-2;9.883264542E0
5.165984339E1;-5.195417404E-1;-5.746084079E-2;9.907206535E0
5.166478839E1;-5.075707436E-1;-4.548983276E-2;9.923966408E0
5.166973339E1;-5.243301988E-1;-7.182604820E-2;9.933543205E0
5.167467839E1;-5.267243981E-1;-8.140286058E-2;9.976638794E0
5.167950139E1;-5.195417404E-1;-1.077390760E-1;1.002691650E1
5.168456739E1;-4.740519226E-1;-9.337386489E-2;1.002691650E1
5.168951239E1;-4.501099288E-1;-9.097966552E-2;1.001973438E1
5.169445739E1;-4.429273009E-1;-9.097966552E-2;1.003170490E1
5.169940239E1;-4.548983276E-1;-1.173158810E-1;1.001494598E1
5.170433439E1;-4.644751251E-1;-1.125274822E-1;9.957485199E0
5.170927939E1;-4.525041282E-1;-1.340752989E-1;9.940725327E0
5.171422339E1;-4.716577232E-1;-9.816227108E-2;9.900024414E0
5.171916839E1;-4.668693244E-1;-7.661445439E-2;9.876082420E0
5.172411339E1;-4.620809257E-1;-4.070143029E-2;9.828198433E0
5.172905839E1;-4.285621047E-1;7.182605099E-3;9.801861763E0
5.173400339E1;-4.333505034E-1;1.915361360E-2;9.797073364E0
5.173893973E1;-4.213795066E-1;1.436521020E-2;9.789890289E0
5.174388373E1;-4.285621047E-1;2.154781483E-2;9.789890289E0
5.174882873E1;-4.309563041E-1;1.197100803E-2;9.806650162E0
5.175377373E1;-4.381389022E-1;-4.788403399E-3;9.813833237E0
5.175871873E1;-4.094084799E-1;2.633621916E-2;9.847352028E0
5.176366373E1;-4.141969085E-1;3.112462163E-2;9.873687744E0
5.176860873E1;-4.022258818E-1;5.027823523E-2;9.921571732E0
5.177355273E1;-3.758896589E-1;5.027823523E-2;9.962273598E0
5.177849773E1;-3.519476354E-1;5.746084079E-2;9.979032516E0
5.178344273E1;-3.639186621E-1;6.943184882E-2;9.971850395E0
5.178838773E1;-3.878606856E-1;5.746084079E-2;9.967061996E0
5.179333273E1;-3.806780577E-1;7.661445439E-2;9.950302124E0
5.179827773E1;-3.926490843E-1;3.351882473E-2;9.943120003E0
5.180322273E1;-3.830722570E-1;2.394201607E-2;9.916783333E0
5.180816673E1;-4.357447028E-1;1.675941236E-2;9.883264542E0
5.181311173E1;-4.572925270E-1;1.197100803E-2;9.864110947E0
5.181805673E1;-4.812345505E-1;1.197100803E-2;9.871294022E0
5.182300173E1;-4.860229492E-1;-1.675941236E-2;9.873687744E0
5.182794673E1;-5.075707436E-1;-2.633621916E-2;9.900024414E0
5.183289173E1;-5.075707436E-1;-4.788403213E-2;9.914389610E0
5.183783573E1;-5.027823448E-1;-5.267243832E-2;9.931148529E0
5.184278073E1;-5.003881454E-1;-3.830722719E-2;9.969455719E0
5.184772573E1;-5.075707436E-1;-5.985504389E-2;9.988609314E0
5.185267073E1;-4.836287498E-1;-4.309562966E-2;1.000776291E1
5.185761573E1;-4.477157295E-1;-3.112462163E-2;9.969455719E0
5.186256073E1;-4.405331016E-1;0.000000000E0;9.967061996E0
5.186750473E1;-4.333505034E-1;3.351882473E-2;9.921571732E0
5.187244973E1;-4.477157295E-1;4.788403213E-2;9.880870819E0
5.187739473E1;-4.740519226E-1;6.224924326E-2;9.830592155E0
5.188233973E1;-4.908113480E-1;8.379705995E-2;9.756371498E0
5.188728473E1;-5.363011956E-1;8.858546615E-2;9.713275909E0
5.189222973E1;-5.291185975E-1;1.005564705E-1;9.636661530E0
5.189717373E1;-5.075707436E-1;7.900865376E-2;9.617507935E0
5.190211873E1;-4.884171486E-1;5.506663769E-2;9.610325813E0
5.190705835E1;-4.884171486E-1;4.309562966E-2;9.636661530E0
5.191200335E1;-4.764461517E-1;4.309562966E-2;9.674968719E0
5.191693654E1;-4.812345505E-1;3.830722719E-2;9.708487511E0
5.192188154E1;-4.740519226E-1;4.309562966E-2;9.718064308E0
5.192682554E1;-4.788403511E-1;2.394201607E-2;9.761159897E0
5.193177054E1;-4.788403511E-1;-4.788403399E-3;9.785101891E0
5.193671554E1;-4.908113480E-1;-1.197100803E-2;9.816226959E0
5.194166054E1;-4.788403511E-1;-5.267243832E-2;9.835380554E0
5.194660554E1;-4.979939461E-1;-6.943184882E-2;9.861717224E0
5.195155054E1;-4.955997467E-1;-8.140286058E-2;9.876082420E0
5.195649454E1;-4.692635238E-1;-6.703764945E-2;9.892841339E0
5.196143954E1;-4.884171486E-1;-5.985504389E-2;9.892841339E0
5.196638454E1;-5.195417404E-1;-4.548983276E-2;9.904812813E0
5.197130150E1;-5.482721925E-1;-3.591302410E-2;9.907206535E0
5.197624650E1;-5.410895944E-1;-6.464344263E-2;9.902418137E0
5.198117723E1;-5.434837937E-1;-4.788403213E-2;9.900024414E0
5.198612123E1;-5.123591423E-1;-6.464344263E-2;9.923966408E0
5.199106623E1;-4.596867263E-1;-5.027823523E-2;9.921571732E0
5.199601123E1;-4.525041282E-1;-6.703764945E-2;9.950302124E0
5.200095623E1;-4.453215301E-1;-4.788403213E-2;9.967061996E0
5.200590123E1;-4.141969085E-1;-2.873042040E-2;9.947908401E0
5.201084623E1;-4.237737060E-1;-4.788403399E-3;9.938331604E0
5.201579023E1;-4.094084799E-1;1.915361360E-2;9.904812813E0
5.202073523E1;-3.902548850E-1;2.154781483E-2;9.883264542E0
5.202568023E1;-3.782838583E-1;3.591302410E-2;9.852140427E0
5.203061439E1;-3.663128614E-1;4.548983276E-2;9.811438560E0
5.203555939E1;-3.711012602E-1;5.746084079E-2;9.804255486E0
5.204050439E1;-3.878606856E-1;5.027823523E-2;9.761159897E0
5.204544839E1;-4.141969085E-1;5.506663769E-2;9.744400978E0
5.205038016E1;-4.333505034E-1;5.985504389E-2;9.686940193E0
5.205532516E1;-4.501099288E-1;5.506663769E-2;9.677363396E0
5.206027016E1;-4.572925270E-1;2.154781483E-2;9.670180321E0
5.206521516E1;-4.836287498E-1;1.915361360E-2;9.698910713E0
5.207016016E1;-4.932055473E-1;-4.788403399E-3;9.734824181E0
5.207510416E1;-4.932055473E-1;-2.873042040E-2;9.787496567E0
5.208004916E1;-4.740519226E-1;-4.548983276E-2;9.842563629E0
5.208499416E1;-4.572925270E-1;-5.506663769E-2;9.909601212E0
5.208993916E1;-4.596867263E-1;-6.224924326E-2;9.940725327E0
5.209488416E1;-4.405331016E-1;-4.788403213E-2;1.002212811E1
5.209982916E1;-4.357447028E-1;-2.873042040E-2;1.005325317E1
5.210477316E1;-4.453215301E-1;2.394201700E-3;1.008677197E1
5.210971816E1;-4.644751251E-1;1.915361360E-2;1.010353088E1
5.211466316E1;-4.525041282E-1;3.830722719E-2;1.008916569E1
5.211960792E1;-4.501099288E-1;3.112462163E-2;1.006522369E1
5.212455292E1;-4.596867263E-1;5.027823523E-2;1.004367638E1
5.212949792E1;-4.572925270E-1;4.788403213E-2;1.000058079E1
5.213444192E1;-4.596867263E-1;4.788403213E-2;9.926360130E0
5.213938692E1;-4.668693244E-1;4.070143029E-2;9.883264542E0
5.214433192E1;-4.740519226E-1;5.506663769E-2;9.844957352E0
5.214927692E1;-5.027823448E-1;3.830722719E-2;9.799467087E0
5.215422192E1;-5.123591423E-1;3.830722719E-2;9.761159897E0
5.215916692E1;-5.075707436E-1;1.915361360E-2;9.770736694E0
5.216411092E1;-5.147533417E-1;1.436521020E-2;9.770736694E0
5.216905592E1;-5.123591423E-1;-1.675941236E-2;9.785101891E0
5.217400092E1;-4.860229492E-1;-1.675941236E-2;9.823410034E0
5.217894592E1;-4.668693244E-1;-2.873042040E-2;9.847352028E0
5.218389092E1;-4.644751251E-1;2.394201700E-3;9.916783333E0
5.218883592E1;-4.955997467E-1;2.633621916E-2;9.952696800E0
5.219377992E1;-4.788403511E-1;3.351882473E-2;9.991003990E0
5.219872492E1;-4.668693244E-1;3.591302410E-2;1.001973438E1
5.220366992E1;-4.525041282E-1;4.548983276E-2;1.004128170E1
5.220861792E1;-4.477157295E-1;2.873042040E-2;1.005804157E1
5.221356192E1;-4.309563041E-1;3.591302410E-2;1.006043530E1
5.221850692E1;-4.357447028E-1;3.591302410E-2;1.004367638E1
5.222345192E1;-4.525041282E-1;1.675941236E-2;1.002691650E1
5.222839692E1;-4.716577232E-1;-2.394201700E-3;9.962273598E0
5.223332839E1;-4.812345505E-1;-1.675941236E-2;9.919178009E0
5.223827339E1;-4.932055473E-1;-3.351882473E-2;9.832986832E0
5.224321739E1;-5.099649429E-1;-1.436521020E-2;9.809044838E0
5.224816239E1;-4.836287498E-1;-2.873042040E-2;9.780313492E0
5.225310739E1;-4.740519226E-1;-7.182605099E-3;9.765948296E0
5.225805239E1;-4.596867263E-1;-2.394201700E-3;9.734824181E0
5.226299739E1;-4.477157295E-1;-2.394201700E-3;9.744400978E0
5.226794239E1;-4.333505034E-1;1.436521020E-2;9.722852707E0
5.227286319E1;-4.333505034E-1;-2.394201700E-3;9.725247383E0
5.227780819E1;-4.213795066E-1;2.394201700E-3;9.732429504E0
5.228275319E1;-4.118026793E-1;1.675941236E-2;9.742006302E0
5.228769819E1;-4.165911078E-1;1.197100803E-2;9.765948296E0
5.229264319E1;-4.285621047E-1;2.394201700E-3;9.806650162E0
5.229746519E1;-4.405331016E-1;1.436521020E-2;9.794678688E0
5.230251981E1;-4.429273009E-1;2.394201700E-3;9.844957352E0
5.230746481E1;-4.836287498E-1;-2.154781483E-2;9.892841339E0
5.231240981E1;-5.075707436E-1;-5.506663769E-2;9.919178009E0
5.231735481E1;-5.099649429E-1;-7.661445439E-2;9.967061996E0
5.232229981E1;-4.979939461E-1;-7.182604820E-2;1.001255131E1
5.232724481E1;-5.171475410E-1;-6.464344263E-2;1.006282997E1
5.233218881E1;-5.339069963E-1;-6.464344263E-2;1.006761837E1
5.233713381E1;-5.339069963E-1;-4.070143029E-2;1.007480049E1
5.234207881E1;-5.219359994E-1;-4.788403213E-2;1.007958889E1
5.234702381E1;-5.506663918E-1;-4.788403213E-2;1.006043530E1
5.235196881E1;-5.291185975E-1;-5.506663769E-2;1.005564690E1
5.235691381E1;-5.506663918E-1;-6.224924326E-2;1.001015759E1
5.236185781E1;-5.482721925E-1;-5.027823523E-2;9.976638794E0
5.236680281E1;-5.506663918E-1;-4.309562966E-2;9.947908401E0
5.237174781E1;-5.410895944E-1;-3.830722719E-2;9.940725327E0
5.237669281E1;-4.979939461E-1;-5.267243832E-2;9.895236015E0
5.238163781E1;-4.836287498E-1;-4.070143029E-2;9.892841339E0
5.238658281E1;-4.620809257E-1;-3.351882473E-2;9.892841339E0
5.239152681E1;-4.596867263E-1;-2.394201607E-2;9.890447617E0
5.239647181E1;-4.381389022E-1;-9.576806799E-3;9.876082420E0
5.240141681E1;-4.261679053E-1;1.675941236E-2;9.852140427E0
5.240636181E1;-4.141969085E-1;2.873042040E-2;9.840168953E0
5.241128546E1;-4.141969085E-1;4.548983276E-2;9.811438560E0
5.241623046E1;-4.237737060E-1;5.267243832E-2;9.768342972E0
5.242117446E1;-4.381389022E-1;6.464344263E-2;9.744400978E0
5.242611946E1;-4.333505034E-1;6.464344263E-2;9.739612579E0
5.243106446E1;-4.285621047E-1;7.900865376E-2;9.720458984E0
5.243600946E1;-4.261679053E-1;7.182604820E-2;9.718064308E0
5.244095446E1;-4.429273009E-1;4.309562966E-2;9.713275909E0
5.244589946E1;-4.788403511E-1;5.985504389E-2;9.739612579E0
